title,link,time,text
"Buy Larsen & Toubro, target price Rs 2183: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-larsen-amp-toubro-target-price-rs-2183-icici-direct/articleshow/98440990.cms,"Mar 6, 2023, 09:45 AM IST","Larsen & Toubro, incorporated in the year 1946, is a Large Cap company (having a market cap of Rs 302441.39 Crore) operating in Construction sector."
"Buy ICICI Bank, target price Rs 910: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-icici-bank-target-price-rs-910-motilal-oswal-financial-services/articleshow/98440834.cms,"Mar 6, 2023, 09:35 AM IST","ICICI Bank, incorporated in the year 1994, is a banking company (having a market cap of Rs 609757.04 Crore)."
"Buy ITC, target price Rs 408: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-itc-target-price-rs-408-motilal-oswal-financial-services/articleshow/98440668.cms,"Mar 6, 2023, 09:25 AM IST","Promoters held 0 per cent stake in the company as of 31-Dec-2022, while FIIs owned 42.99 per cent, DIIs 31.32 per cent."
"Buy Power Finance Corporation, target price Rs 163: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-power-finance-corporation-target-price-rs-163-motilal-oswal-financial-services/articleshow/98440556.cms,"Mar 6, 2023, 09:17 AM IST","Power Finance Corporation, incorporated in the year 1986, is a Large Cap company (having a market cap of Rs 40960.86 Crore) operating in Term Lending Institutions sector."
"Buy State Bank of India, target price Rs 585: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-state-bank-of-india-target-price-rs-585-motilal-oswal-financial-services/articleshow/98440348.cms,"Mar 6, 2023, 09:04 AM IST","Promoters held 57.5 per cent stake in the company as of 31-Dec-2022, while FIIs owned 10.09 per cent, DIIs 25.33 per cent."
"Buy IDFC First Bank, target price Rs 70: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-idfc-first-bank-target-price-rs-70-motilal-oswal-financial-services/articleshow/98384845.cms,"Mar 3, 2023, 12:51 PM IST","IDFC First Bank, incorporated in the year 2014, is a banking company (having a market cap of Rs 35268.50 Crore)."
"Buy Trent, target price Rs 1500: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-trent-target-price-rs-1500-motilal-oswal-financial-services/articleshow/98384629.cms,"Mar 3, 2023, 12:44 PM IST","Moreover, despite aggressive store additions, it has seen limited balance sheet risk or weakness in operations."
"Buy Gujarat State Petronet, target price Rs 345: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-gujarat-state-petronet-target-price-rs-345-jm-financial/articleshow/98384378.cms,"Mar 3, 2023, 12:36 PM IST","Gujarat State Petronet, incorporated in the year 1998, is a Mid Cap company (having a market cap of Rs 15685.08 Crore) operating in Gas & Petroleum sector."
"Buy GAIL (India), target price Rs 120: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-gail-india-target-price-rs-120-jm-financial/articleshow/98384158.cms,"Mar 3, 2023, 12:30 PM IST","Furthermore, the TP has been revised to INR 120 (from INR 110) aided by increase in value of its listed investment."
"Hold Torrent Power, target price Rs 500: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/hold-torrent-power-target-price-rs-500-jm-financial/articleshow/98383364.cms,"Mar 3, 2023, 12:03 PM IST","Torrent Power, incorporated in the year 2004, is a Mid Cap company (having a market cap of Rs 24725.33 Crore) operating in Power sector."
"Hold Tata Power, target price Rs 220: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/hold-tata-power-target-price-rs-220-jm-financial/articleshow/98382967.cms,"Mar 3, 2023, 11:48 AM IST",The brokerage maintains HOLD on Tata Power as the company is focusing its resources on transition to cleaner fuels and aiming to be a market leader in all sub-segments with support from stable cash flows from its regulated generation and distribution businesses.
"Buy CESC, target price Rs 100: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-cesc-target-price-rs-100-jm-financial/articleshow/98382834.cms,"Mar 3, 2023, 11:41 AM IST","CESC, incorporated in the year 1978, is a Mid Cap company (having a market cap of Rs 9272.37 Crore) operating in Power sector."
"Buy Power Grid Corporation of India, target price Rs 255: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-power-grid-corporation-of-india-target-price-rs-255-jm-financial/articleshow/98382539.cms,"Mar 3, 2023, 11:30 AM IST","Promoters held 51.34 per cent stake in the company as of 31-Dec-2022, while FIIs owned 32.76 per cent, DIIs 12.73 per cent."
"Buy NTPC, target price Rs 205: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ntpc-target-price-rs-205-jm-financial/articleshow/98382212.cms,"Mar 3, 2023, 11:17 AM IST","NTPC, incorporated in the year 1975, is a Large Cap company (having a market cap of Rs 169061.37 Crore) operating in Power sector."
"Buy Shyam Metalics and Energy, target price Rs 425: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-shyam-metalics-and-energy-target-price-rs-425-icici-securities/articleshow/98381956.cms,"Mar 3, 2023, 11:08 AM IST","Promoters held 88.35 per cent stake in the company as of 31-Dec-2022, while FIIs owned 0.76 per cent, DIIs 3.21 per cent."
"Buy Jindal Steel & Power, target price Rs 750: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-jindal-steel-amp-power-target-price-rs-750-icici-securities/articleshow/98381531.cms,"Mar 3, 2023, 10:53 AM IST",The stock is one of the key picks of the brokerage given the ensuing cost efficiencies.
"Buy Crompton Greaves Consumer Electricals, target price Rs 495: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-crompton-greaves-consumer-electricals-target-price-rs-495-icici-securities/articleshow/98380819.cms,"Mar 3, 2023, 10:29 AM IST","Crompton Greaves Consumer Electricals, incorporated in the year 2015, is a Mid Cap company (having a market cap of Rs 19645.69 Crore) operating in Consumer Durables sector."
"Buy Havells India, target price Rs 1550: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-havells-india-target-price-rs-1550-icici-securities/articleshow/98380618.cms,"Mar 3, 2023, 10:19 AM IST","Havells India, incorporated in the year 1983, is a Large Cap company (having a market cap of Rs 75140.45 Crore) operating in Consumer Durables sector."
"Buy Axis Bank, target price Rs 1100: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-axis-bank-target-price-rs-1100-icici-direct/articleshow/98380319.cms,"Mar 3, 2023, 10:06 AM IST","Axis Bank, incorporated in the year 1993, is a banking company (having a market cap of Rs 260771.72 Crore)."
"Buy Rail Vikas Nigam, target price Rs 80: Prabhudas Lilladher",https://economictimes.indiatimes.com/markets/stocks/recos/buy-rail-vikas-nigam-target-price-rs-80-prabhudas-lilladher/articleshow/98380173.cms,"Mar 3, 2023, 09:57 AM IST","Rail Vikas Nigam, incorporated in the year 2003, is a Mid Cap company (having a market cap of Rs 13688.16 Crore) operating in Construction sector."
"Buy Tech Mahindra, target price Rs 1127: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-tech-mahindra-target-price-rs-1127-icici-direct/articleshow/98380023.cms,"Mar 3, 2023, 09:50 AM IST","Price rebounding after taking support at 38.2% retracement of recent up move and 13 day EMA, signaling further upsides in coming sessions."
"Buy Coal India, target price Rs 226.5: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-coal-india-target-price-rs-226-5-icici-direct/articleshow/98379873.cms,"Mar 3, 2023, 09:42 AM IST","Coal India, incorporated in the year 1973, is a Large Cap company (having a market cap of Rs 137336.40 Crore) operating in Mining sector."
"Sell Maruti Suzuki India, target price Rs 7900: Yes Securities",https://economictimes.indiatimes.com/markets/stocks/recos/sell-maruti-suzuki-india-target-price-rs-7900-yes-securities/articleshow/98379746.cms,"Mar 3, 2023, 09:36 AM IST","Maruti Suzuki India, incorporated in the year 1981, is a Large Cap company (having a market cap of Rs 259631.77 Crore) operating in Auto sector."
"Buy Coal India, target price Rs 245: Yes Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-coal-india-target-price-rs-245-yes-securities/articleshow/98379617.cms,"Mar 3, 2023, 09:29 AM IST","Coal India, incorporated in the year 1973, is a Large Cap company (having a market cap of Rs 137336.40 Crore) operating in Mining sector."
"Buy Indian Energy Exchange, target price Rs 170: Yes Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-indian-energy-exchange-target-price-rs-170-yes-securities/articleshow/98379484.cms,"Mar 3, 2023, 09:22 AM IST","Promoters held 0 per cent stake in the company as of 31-Dec-2022, while FIIs owned 15.49 per cent, DIIs 21.73 per cent."
Choice Equity Broking neutral on Wipro; target price: Rs 394,https://economictimes.indiatimes.com/markets/stocks/recos/choice-equity-broking-neutral-on-wipro-target-price-rs-394/articleshow/98358199.cms,"Mar 2, 2023, 01:19 PM IST","Promoters held 72.94 per cent stake in the company as of 31-Dec-2022, while FIIs owned 6.3 per cent, DIIs 7.8 per cent."
"Add HCL Technologies, target price Rs 1207: Choice Equity Broking",https://economictimes.indiatimes.com/markets/stocks/recos/add-hcl-technologies-target-price-rs-1207-choice-equity-brokingnbsp/articleshow/98358021.cms,"Mar 2, 2023, 01:12 PM IST",Management has communicated that strong deal bookings happened in the US while Europe deal wins may moderate They expect continued traction in H2FY24 while expecting softness in the interim time.
Choice Equity Broking maintains outperform rating on Happiest Minds Technologies,https://economictimes.indiatimes.com/markets/stocks/recos/choice-equity-broking-maintains-outperform-rating-on-happiest-minds-technologies/articleshow/98357758.cms,"Mar 2, 2023, 01:02 PM IST","Happiest Minds Technologies, incorporated in the year 2011, is a Small Cap company (having a market cap of Rs 12490.75 Crore) operating in IT Software sector."
"Buy ITC, target price Rs 460: Axis Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-itc-target-price-rs-460-axis-securities/articleshow/98357159.cms,"Mar 2, 2023, 12:44 PM IST","ITC, incorporated in the year 1910, is a Large Cap company (having a market cap of Rs 467695.80 Crore) operating in Tobacco sector."
"Buy Bajaj Finance, target price Rs 7400: Axis Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-bajaj-finance-target-price-rs-7400-axis-securities/articleshow/98356771.cms,"Mar 2, 2023, 12:31 PM IST","Bajaj Finance, incorporated in the year 1987, is a Large Cap company (having a market cap of Rs 368915.28 Crore) operating in NBFC sector."
"Buy Infosys, target price Rs 1800: Axis Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-infosys-target-price-rs-1800-axis-securities/articleshow/98356564.cms,"Mar 2, 2023, 12:25 PM IST","Infosys, incorporated in the year 1981, is a Large Cap company (having a market cap of Rs 619038.52 Crore) operating in IT Software sector."
"Buy Aurobindo Pharma, target price Rs 554: Geojit Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-aurobindo-pharma-target-price-rs-554-geojit-financial-services/articleshow/98356299.cms,"Mar 2, 2023, 12:16 PM IST","Aurobindo Pharma, incorporated in the year 1986, is a Large Cap company (having a market cap of Rs 27073.29 Crore) operating in Pharmaceuticals sector."
"Buy Ceat, target price Rs 1800: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ceat-target-price-rs-1800-jm-financial/articleshow/98356114.cms,"Mar 2, 2023, 12:10 PM IST","Ceat, incorporated in the year 1958, is a Mid Cap company (having a market cap of Rs 5852.93 Crore) operating in Tyres sector."
"Buy Axis Bank, target price Rs 1120: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-axis-bank-target-price-rs-1120-jm-financial/articleshow/98355519.cms,"Mar 2, 2023, 11:51 AM IST","Axis Bank, incorporated in the year 1993, is a banking company (having a market cap of Rs 262647.45 Crore)."
"Buy Rashtriya Chemicals & Fertilizers, target price Rs 117: Prabhudas Lilladher",https://economictimes.indiatimes.com/markets/stocks/recos/buy-rashtriya-chemicals-amp-fertilizers-target-price-rs-117-prabhudas-lilladher/articleshow/98354142.cms,"Mar 2, 2023, 11:08 AM IST","Promoters held 75 per cent stake in the company as of 31-Dec-2022, while FIIs owned 2.97 per cent, DIIs 1.13 per cent."
"Buy MTAR Technologies, target price Rs 1900: Prabhudas Lilladher",https://economictimes.indiatimes.com/markets/stocks/recos/buy-mtar-technologies-target-price-rs-1900-prabhudas-lilladher/articleshow/98353929.cms,"Mar 2, 2023, 11:01 AM IST","Promoters held 47.18 per cent stake in the company as of 31-Dec-2022, while FIIs owned 3.79 per cent, DIIs 26.56 per cent."
"Buy Eicher Motors, target price Rs 3250: Prabhudas Lilladher",https://economictimes.indiatimes.com/markets/stocks/recos/buy-eicher-motors-target-price-rs-3250-prabhudas-lilladher/articleshow/98353773.cms,"Mar 2, 2023, 10:56 AM IST","Eicher Motors, incorporated in the year 1982, is a Large Cap company (having a market cap of Rs 85128.24 Crore) operating in Auto sector."
"Buy Federal Bank, target price Rs 175: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-federal-bank-target-price-rs-175-hdfc-securities/articleshow/98353520.cms,"Mar 2, 2023, 10:49 AM IST","Federal Bank, incorporated in the year 1931, is a banking company (having a market cap of Rs 28409.25 Crore)."
"Buy State Bank of India, target price Rs 750: Axis Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-state-bank-of-india-target-price-rs-750-axis-securities/articleshow/98352724.cms,"Mar 2, 2023, 10:19 AM IST","State Bank of India, incorporated in the year 1955, is a banking company (having a market cap of Rs 478983.91 Crore)."
"Buy Maruti Suzuki India, target price Rs 9760: Axis Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-maruti-suzuki-india-target-price-rs-9760-axis-securities/articleshow/98352325.cms,"Mar 2, 2023, 10:01 AM IST",The brokerage maintains its BUY rating on the stock 28x P/E on FY25E EPS.
"Buy Tech Mahindra, target price Rs 1300: Axis Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-tech-mahindra-target-price-rs-1300-axis-securities/articleshow/98352151.cms,"Mar 2, 2023, 09:54 AM IST","Tech Mahindra, incorporated in the year 1986, is a Large Cap company (having a market cap of Rs 108191.71 Crore) operating in IT Software sector."
"Buy ICICI Bank, target price Rs 1150: Axis Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-icici-bank-target-price-rs-1150-axis-securities/articleshow/98352038.cms,"Mar 2, 2023, 09:48 AM IST","On the valuation front, the brokerage believe the bank continues to be on a comfortable footing."
"Buy ABB India, target price Rs 3460: Jayesh Bhanushali",https://economictimes.indiatimes.com/markets/stocks/recos/buy-abb-india-target-price-rs-3460-jayesh-bhanushali/articleshow/98351856.cms,"Mar 2, 2023, 09:37 AM IST",The stock has given a flag pattern breakout.
"Buy L&T Technology Services, target price Rs 3900: Jayesh Bhanushali",https://economictimes.indiatimes.com/markets/stocks/recos/buy-lampt-technology-services-target-price-rs-3900-jayesh-bhanushali/articleshow/98351712.cms,"Mar 2, 2023, 09:31 AM IST","L&T Technology Services, incorporated in the year 2012, is a Mid Cap company (having a market cap of Rs 39584.06 Crore) operating in IT Software sector."
"Buy Varun Beverages, target price Rs 1400: Jayesh Bhanushali",https://economictimes.indiatimes.com/markets/stocks/recos/buy-varun-beverages-target-price-rs-1400-jayesh-bhanushali/articleshow/98351562.cms,"Mar 2, 2023, 09:23 AM IST",The stock has given a consolidation breakout.
"Buy Titan Company, target price Rs 2905: Prabhudas Lilladher",https://economictimes.indiatimes.com/markets/stocks/recos/buy-titan-company-target-price-rs-2905-prabhudas-lilladher/articleshow/98329249.cms,"Mar 1, 2023, 01:01 PM IST","Titan Company, incorporated in the year 1984, is a Large Cap company (having a market cap of Rs 211870.17 Crore) operating in Gems and Jewellery sector."
"Buy Havells India, target price Rs 1447: Prabhudas Lilladher",https://economictimes.indiatimes.com/markets/stocks/recos/buy-havells-india-target-price-rs-1447-prabhudas-lilladher/articleshow/98328660.cms,"Mar 1, 2023, 12:42 PM IST","Promoters held 59.45 per cent stake in the company as of 31-Dec-2022, while FIIs owned 22.6 per cent, DIIs 10.27 per cent."
"Accumulate ABB India, target price Rs 3371: Prabhudas Lilladher",https://economictimes.indiatimes.com/markets/stocks/recos/accumulate-abb-india-target-price-rs-3371-prabhudas-lilladher/articleshow/98328418.cms,"Mar 1, 2023, 12:34 PM IST","ABB India, incorporated in the year 1949, is a Large Cap company (having a market cap of Rs 69108.62 Crore) operating in Engineering sector."
"Buy Gujarat Gas, target price Rs 620: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-gujarat-gas-target-price-rs-620-sharekhan-by-bnp-paribas/articleshow/98327060.cms,"Mar 1, 2023, 11:49 AM IST","Promoters held 60.89 per cent stake in the company as of 31-Dec-2022, while FIIs owned 5.17 per cent, DIIs 12.55 per cent."
"Buy Ceat, target price Rs 1860: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ceat-target-price-rs-1860-motilal-oswal-financial-services/articleshow/98326210.cms,"Mar 1, 2023, 11:22 AM IST","The brokerage reiterates its BUY rating with a TP of Rs 1,860 (based on ~13x Dec-24 EPS)."
"Buy Aditya Birla Fashion and Retail, target price Rs 305: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-aditya-birla-fashion-and-retail-target-price-rs-305-motilal-oswal-financial-services/articleshow/98325912.cms,"Mar 1, 2023, 11:11 AM IST","Aditya Birla Fashion and Retail, incorporated in the year 2007, is a Large Cap company (having a market cap of Rs 21958.61 Crore) operating in Retail sector."
"Buy Federal Bank, target price Rs 170: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-federal-bank-target-price-rs-170-motilal-oswal-financial-services/articleshow/98325711.cms,"Mar 1, 2023, 11:04 AM IST","Federal Bank, incorporated in the year 1931, is a banking company (having a market cap of Rs 27764.31 Crore)."
Motilal Oswal Financial Services neutral on Cipla; target price- Rs 990,https://economictimes.indiatimes.com/markets/stocks/recos/nbspmotilal-oswal-financial-services-neutral-on-cipla-target-price-rs-990/articleshow/98325419.cms,"Mar 1, 2023, 10:52 AM IST","Cipla, incorporated in the year 1935, is a Large Cap company (having a market cap of Rs 72606.20 Crore) operating in Pharmaceuticals sector."
"Buy Pidilite Industries, target price Rs 2365: Prabhudas Lilladher",https://economictimes.indiatimes.com/markets/stocks/recos/buy-pidilite-industries-target-price-rs-2365-prabhudas-lilladher/articleshow/98325161.cms,"Mar 1, 2023, 10:43 AM IST","Pidilite Industries, incorporated in the year 1969, is a Large Cap company (having a market cap of Rs 116908.66 Crore) operating in Diversified sector."
"Buy Gabriel India, target price Rs 217: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-gabriel-india-target-price-rs-217-sharekhan-by-bnp-paribas/articleshow/98324831.cms,"Mar 1, 2023, 10:34 AM IST","Gabriel India, incorporated in the year 1961, is a Small Cap company (having a market cap of Rs 2216.43 Crore) operating in Auto Ancillaries sector."
"Buy Schaeffler India, target price Rs 3328: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-schaeffler-india-target-price-rs-3328-sharekhan-by-bnp-paribas/articleshow/98324631.cms,"Mar 1, 2023, 10:26 AM IST","Schaeffler India, incorporated in the year 1962, is a Mid Cap company (having a market cap of Rs 47671.84 Crore) operating in Industrial Consumables sector."
"Buy Lumax Auto Technologies, target price Rs 288: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-lumax-auto-technologies-target-price-rs-288-sharekhan-by-bnp-paribas/articleshow/98324484.cms,"Mar 1, 2023, 10:19 AM IST","Lumax Auto Technologies, incorporated in the year 1981, is a Small Cap company (having a market cap of Rs 1796.30 Crore) operating in Auto Ancillaries sector."
"Buy Amara Raja Batteries, target price Rs 696: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-amara-raja-batteries-target-price-rs-696-sharekhan-by-bnp-paribas/articleshow/98324346.cms,"Mar 1, 2023, 10:13 AM IST","Amara Raja Batteries, incorporated in the year 1985, is a Mid Cap company (having a market cap of Rs 9539.88 Crore) operating in Auto Ancillaries sector."
"Buy Greaves Cotton, target price Rs 183: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-greaves-cotton-target-price-rs-183-sharekhan-by-bnp-paribas/articleshow/98324195.cms,"Mar 1, 2023, 10:07 AM IST",Performance of Greaves Cotton is expected to improve on revival of its EV business.
"Buy Sanofi India, target price Rs 6200: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-sanofi-india-target-price-rs-6200-sharekhan-by-bnp-paribas/articleshow/98324010.cms,"Mar 1, 2023, 09:57 AM IST","Sanofi India, incorporated in the year 1956, is a Mid Cap company (having a market cap of Rs 13232.93 Crore) operating in Pharmaceuticals sector."
"Sell Divi's Laboratories, target price Rs 2750: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/sell-divis-laboratories-target-price-rs-2750-sharekhan-by-bnp-paribas/articleshow/98323767.cms,"Mar 1, 2023, 09:44 AM IST","Divi's Laboratories, incorporated in the year 1990, is a Large Cap company (having a market cap of Rs 75747.48 Crore) operating in Pharmaceuticals sector."
"Buy Jubilant Foodworks, target price Rs 432: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-jubilant-foodworks-target-price-rs-432-sharekhan-by-bnp-paribas/articleshow/98323660.cms,"Mar 1, 2023, 09:37 AM IST","Jubilant Foodworks, incorporated in the year 1995, is a Large Cap company (having a market cap of Rs 29234.44 Crore) operating in Tourism & Hospitality sector."
"Buy Gujarat Gas, target price Rs 535: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-gujarat-gas-target-price-rs-535-sharekhan-by-bnp-paribas/articleshow/98323527.cms,"Mar 1, 2023, 09:31 AM IST",Consolidating since last one week which is expected to break out.
"Buy Bosch, target price Rs 19795: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-bosch-target-price-rs-19795-sharekhan-by-bnp-paribas/articleshow/98296966.cms,"Feb 28, 2023, 12:50 PM IST","Bosch, incorporated in the year 1951, is a Large Cap company (having a market cap of Rs 52908.35 Crore) operating in Auto Ancillaries sector."
"Buy Harsha Engineers International, target price Rs 439: Prabhudas Lilladher",https://economictimes.indiatimes.com/markets/stocks/recos/buy-harsha-engineers-international-target-price-rs-439-prabhudas-lilladher/articleshow/98296605.cms,"Feb 28, 2023, 12:42 PM IST","Harsha Engineers International, incorporated in the year 2010, is a Small Cap company (having a market cap of Rs 3049.98 Crore) operating in General sector."
"Buy Tata Motors, target price Rs 516: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-tata-motors-target-price-rs-516-sharekhan-by-bnp-paribas/articleshow/98296350.cms,"Feb 28, 2023, 12:34 PM IST","Tata Motors, incorporated in the year 1945, is a Large Cap company (having a market cap of Rs 140175.05 Crore) operating in Auto sector."
"Buy TVS Motor Company, target price Rs 1303: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-tvs-motor-company-target-price-rs-1303-sharekhan-by-bnp-paribas/articleshow/98296090.cms,"Feb 28, 2023, 12:28 PM IST","TVS Motor Company, incorporated in the year 1992, is a Large Cap company (having a market cap of Rs 51311.78 Crore) operating in Auto sector."
"Buy Maruti Suzuki India, target price Rs 10965: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-maruti-suzuki-india-target-price-rs-10965-sharekhan-by-bnp-paribas/articleshow/98295899.cms,"Feb 28, 2023, 12:20 PM IST","Maruti Suzuki India, incorporated in the year 1981, is a Large Cap company (having a market cap of Rs 261903.41 Crore) operating in Auto sector."
"Buy Mahindra & Mahindra, target price Rs 1550: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-mahindra-amp-mahindra-target-price-rs-1550-sharekhan-by-bnp-paribas/articleshow/98295384.cms,"Feb 28, 2023, 12:03 PM IST","Mahindra & Mahindra, incorporated in the year 1945, is a Large Cap company (having a market cap of Rs 159408.36 Crore) operating in Auto sector."
"Hold Tata Power Company, target price Rs 220: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/hold-tata-power-company-target-price-rs-220-jm-financial/articleshow/98295137.cms,"Feb 28, 2023, 11:54 AM IST","Tata Power Company, incorporated in the year 1919, is a Mid Cap company (having a market cap of Rs 64114.49 Crore) operating in Power sector."
"Hold JSW Energy, target price Rs 270: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/hold-jsw-energy-target-price-rs-270-jm-financial/articleshow/98294872.cms,"Feb 28, 2023, 11:46 AM IST","JSW Energy, incorporated in the year 1994, is a Mid Cap company (having a market cap of Rs 36372.00 Crore) operating in Power sector."
"Hold Coal India, target price Rs 240: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/hold-coal-india-target-price-rs-240-jm-financial/articleshow/98294471.cms,"Feb 28, 2023, 11:35 AM IST","Coal India, incorporated in the year 1973, is a Large Cap company (having a market cap of Rs 130803.91 Crore) operating in Mining sector."
"Buy NTPC, target price Rs 205: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ntpc-target-price-rs-205-jm-financial/articleshow/98294134.cms,"Feb 28, 2023, 11:24 AM IST","NTPC, incorporated in the year 1975, is a Large Cap company (having a market cap of Rs 167509.91 Crore) operating in Power sector."
"Buy Adani Ports & Special Economic Zone, target price Rs 800: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-adani-ports-amp-special-economic-zone-target-price-rs-800-jm-financial/articleshow/98293838.cms,"Feb 28, 2023, 11:15 AM IST","Adani Ports & Special Economic Zone, incorporated in the year 1998, is a Large Cap company (having a market cap of Rs 121399.81 Crore) operating in Shipping sector."
"Buy Ashok Leyland, target price Rs 181: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ashok-leyland-target-price-rs-181-sharekhan-by-bnp-paribas/articleshow/98293328.cms,"Feb 28, 2023, 10:59 AM IST",Ashok Leyland is expected to be a beneficiary of ongoing upsurge in CV segment.
"Buy Procter & Gamble Health, target price Rs 5315: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-procter-amp-gamble-health-target-price-rs-5315-icici-direct/articleshow/98292779.cms,"Feb 28, 2023, 10:45 AM IST","The company's recent earnings reflect sustained efforts to regain momentum via improved mix and productivity initiatives, noted the brokerage."
"Hold Sanofi India, target price Rs 6270: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/hold-sanofi-india-target-price-rs-6270-icici-direct/articleshow/98292181.cms,"Feb 28, 2023, 10:27 AM IST","Sanofi India, incorporated in the year 1956, is a Mid Cap company (having a market cap of Rs 13505.73 Crore) operating in Pharmaceuticals sector."
Motilal Oswal Financial Services neutral on Dr. Reddy's Laboratories; target price: Rs 4420,https://economictimes.indiatimes.com/markets/stocks/recos/nbspmotilal-oswal-financial-services-neutral-on-dr-reddys-laboratories-target-price-rs-4420/articleshow/98291878.cms,"Feb 28, 2023, 10:15 AM IST","Promoters held 26.7 per cent stake in the company as of 31-Dec-2022, while FIIs owned 27.29 per cent, DIIs 23.35 per cent."
"Buy Bank of Baroda, target price Rs 160: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-bank-of-baroda-target-price-rs-160-icici-direct/articleshow/98291592.cms,"Feb 28, 2023, 09:59 AM IST","Bank of Baroda, incorporated in the year 1911, is a banking company (having a market cap of Rs 82250.52 Crore)."
"Buy Maruti Suzuki India, target price Rs 8648: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-maruti-suzuki-india-target-price-rs-8648-icici-direct/articleshow/98291404.cms,"Feb 28, 2023, 09:50 AM IST","Maruti Suzuki India, incorporated in the year 1981, is a Large Cap company (having a market cap of Rs 260761.55 Crore) operating in Auto sector."
